  -0.05481,   1.26802
   0.03337,   1.39986
   0.04881,   0.97142
   0.05257,   0.96976
   0.08751,   1.32335
   0.06981,   1.58467
   0.11134,   1.58467
   0.08843,   1.95106
   0.10372,   1.74749
   0.09909,   1.74749
   0.14216,   1.41489
   0.21254,   1.24077
   0.20679,   1.24077
   0.21602,   0.70919
   0.30914,   0.72419
   0.26896,   0.72419
   0.31686,   1.21365
   0.32196,   1.27352
   0.32166,   0.89159
   0.31472,   0.89159
   0.38802,   0.78359
   0.39292,   1.74676
   0.46040,   1.74676
   0.51394,   1.20015
   0.47501,  -0.42209
   0.46166,  -0.42209
   0.50454,   1.29535
   0.50881,   0.42682
   0.47711,   0.44409
   0.53151,   0.44409
   0.54987,   1.77974
   0.53602,   1.50785
   0.57278,   1.50785
   0.64431,   5.06310
   0.54301,  -7.00567
   0.49268,  -7.00567
   1.09834,  21.95643
   1.00188,  -9.05269
   0.67277, -10.03337
   0.38831, -10.03337
   1.38980,  39.87959
   4.60570, 156.73830
   7.52855, 156.73830
  10.88929, 168.84985
  12.99249, 115.64660
  14.99166, 115.64660
  15.82426,  50.51618
  15.68127,  12.49448
  15.24112,  -1.71741
  15.01226,  -1.71741
  14.66024,  -5.76467
  14.20798,  -1.36223
  13.86430,  -1.36223
  14.05073,  17.80885
  13.92972,   4.89737
  13.66003,   4.89737
  13.14498,  -6.80720
  12.90079,  -0.01039
  13.29508,  26.71195
  13.57958,  26.71195
  13.34622,   8.41225
  12.82355, -10.44588
  12.54181, -10.44588
  12.26659,  -7.88857
  12.59054,  32.75669
  12.92636,  32.75669
  13.69180,  42.84616
  13.40316,  -7.41150
  12.81848, -11.38123
  12.21714,  -9.97226
  12.74579,  36.54313
  13.06353,  16.55927
  13.18687,  16.55927
  12.71084,  -6.35853
  12.18874,  -6.35357
  11.87110,  -6.35357
  12.79862,  52.02538
  12.63453,   3.19989
  12.28544,   3.19989
  11.67934, -12.13083
  11.50023,  -4.67142
  13.09179,  84.84123
  14.42567,  84.84123
  14.24998,  13.12477
  13.79695, -12.32709
  13.39548, -12.32709
  13.00616,  -5.85875
  13.02255,  18.54813
  13.04546,  18.54813
  12.88605,   5.55969
  12.66319,  -0.68275
  12.27544,   0.07704
  11.84138,   0.07704
  11.78867,   9.57926
  11.97819,  24.96934
  12.00475,  24.96934
  11.90917,   4.93478
  11.85292,   1.66020
  11.66685,   1.66020
  11.81151,   6.19803
  11.58736,   2.19960
  11.28628,  -4.79560
  11.15689,  -4.79560
  10.98354,  -9.92256
  10.71460,  -1.15541
  10.38289,  -1.15541
  10.95723,  39.09986
  10.69904,  -7.26771
  10.28053,  -7.26771
   9.77373,  -7.19091
  10.32824,  49.43873
  10.50257,  20.01448
  10.72837,  20.01448
  10.40541,   3.40290
  10.34795,   4.93051
  10.14298,   4.93051
   9.87957,   1.91808
