 473.02615, 526.97388, 473.02615, 526.97388, 500.00000,  -1.01892,   0.00000
 507.32208, 492.67792, 507.32208, 492.67792, 500.00000,  -0.88522,   0.00000
 467.25961, 532.74036, 467.25961, 532.74036, 500.00000,  -0.80211,   0.00000
 463.15927, 536.84070, 463.15927, 536.84070, 500.00000,  -0.72387,   0.00000
 457.00644, 542.99353, 457.00644, 542.99353, 500.00000,  -0.66777,   0.00000
 471.15115, 528.84888, 471.15115, 528.84888, 500.00000,  -0.59607,   0.00000
 502.66556, 497.33444, 502.66556, 497.33444, 500.00000,  -0.49638,   0.00000
 482.92514, 517.07483, 482.92514, 517.07483, 500.00000,  -0.42575,   0.00000
 482.27539, 517.72461, 482.27539, 517.72461, 500.00000,  -0.36865,   0.00000
 499.50238, 500.49762, 499.50238, 500.49762, 500.00000,  -0.29390,   0.00000
 518.09381, 481.90619, 518.09381, 481.90619, 500.00000,  -0.20478,   0.00000
 554.72821, 445.27179, 554.72821, 445.27179, 500.00000,  -0.05086,   0.00000
 543.28693, 456.71307, 543.28693, 456.71307, 500.00000,   0.08675,   0.00000
 490.00018, 509.99982, 490.00018, 509.99982, 500.00000,   0.15969,   0.00000
 526.91821, 473.08176, 526.91821, 473.08176, 500.00000,   0.28094,   0.00000
 512.90594, 487.09406, 512.90594, 487.09406, 500.00000,   0.37507,   0.00000
 535.90662, 464.09338, 535.90662, 464.09338, 500.00000,   0.50839,   0.00000
 515.80298, 484.19702, 515.80298, 484.19702, 500.00000,   0.60374,   0.00000
 531.02527, 468.97470, 531.02527, 468.97470, 500.00000,   0.69164,   0.00000
 544.90741, 455.09259, 544.90741, 455.09259, 500.00000,   0.79811,   0.00000
 514.67950, 485.32050, 514.67950, 485.32050, 500.00000,   0.85760,   0.00000
 543.98840, 456.01157, 543.98840, 456.01157, 500.00000,   0.98087,   0.00000
 511.99924, 488.00076, 511.99924, 488.00076, 500.00000,   0.98630,   0.00000
 490.22284, 509.77716, 490.22284, 509.77716, 500.00000,   1.00593,   0.00000
 523.61511, 476.38486, 523.61511, 476.38486, 500.00000,   1.11029,   0.00000
 509.28964, 490.71036, 509.28964, 490.71036, 500.00000,   1.17311,   0.00000
 510.99158, 489.00845, 510.99158, 489.00845, 500.00000,   1.25174,   0.00000
 513.48566, 486.51434, 513.48566, 486.51434, 500.00000,   1.34857,   0.00000
 500.49603, 499.50394, 500.49603, 499.50394, 500.00000,   1.33134,   0.00000
 495.65552, 504.34451, 495.65552, 504.34451, 500.00000,   1.33557,   0.00000
 525.30756, 474.69244, 525.30756, 474.69244, 500.00000,   1.31005,   0.00000
 542.59991, 457.40009, 542.59991, 457.40009, 500.00000,   1.39134,   0.00000
 506.97253, 493.02744, 506.97253, 493.02744, 500.00000,   1.36864,   0.00000
 516.26215, 483.73785, 516.26215, 483.73785, 500.00000,   1.53466,   0.00000
 523.45160, 476.54843, 523.45160, 476.54843, 500.00000,   1.46015,   0.00000
 488.82471, 511.17532, 488.82471, 511.17532, 500.00000,   1.50698,   0.00000
 484.27588, 515.72412, 484.27588, 515.72412, 500.00000,   1.60142,   0.00000
 535.49066, 464.50934, 535.49066, 464.50934, 500.00000,   1.44335,   0.00000
 670.51251, 329.48746, 670.51251, 329.48746, 500.00000,   1.39574,   0.00000
 581.17578, 418.82422, 581.17578, 418.82422, 500.00000,   1.64785,   0.00000
 593.77734, 406.22266, 593.77734, 406.22266, 500.00000,   1.93145,   0.00000
 565.81024, 434.18979, 565.81024, 434.18979, 500.00000,   2.30856,   0.00000
 628.54395, 371.45605, 628.54395, 371.45605, 500.00000,   2.56997,   0.00000
 569.19897, 430.80103, 569.19897, 430.80103, 500.00000,   2.67795,   0.00000
 605.02991, 394.97009, 605.02991, 394.97009, 500.00000,   2.81256,   0.00000
 618.74634, 381.25366, 618.74634, 381.25366, 500.00000,   2.90247,   0.00000
 575.50531, 424.49469, 575.50531, 424.49469, 500.00000,   2.88134,   0.00000
 584.60010, 415.39993, 584.60010, 415.39993, 500.00000,   2.87529,   0.00000
 608.22888, 391.77115, 608.22888, 391.77115, 500.00000,   2.94935,   0.00000
 576.16144, 423.83859, 576.16144, 423.83859, 500.00000,   3.31316,   0.00000
 517.16736, 482.83267, 517.16736, 482.83267, 500.00000,   3.57831,   0.00000
 492.94357, 507.05643, 492.94357, 507.05643, 500.00000,  -0.33943,   0.00000
 514.72906, 485.27094, 514.72906, 485.27094, 500.00000,  -0.32763,   0.00000
 518.64062, 481.35941, 518.64062, 481.35941, 500.00000,  -0.30269,   0.00000
 494.42163, 505.57837, 494.42163, 505.57837, 500.00000,  -0.31370,   0.00000
 476.62225, 523.37775, 476.62225, 523.37775, 500.00000,  -0.35413,   0.00000
 518.36371, 481.63629, 518.36371, 481.63629, 500.00000,  -0.33038,   0.00000
 454.08792, 545.91211, 454.08792, 545.91211, 500.00000,  -0.41030,   0.00000
 499.75604, 500.24396, 499.75604, 500.24396, 500.00000,  -0.42112,   0.00000
 455.98651, 544.01349, 455.98651, 544.01349, 500.00000,  -0.49510,   0.00000
 477.82098, 522.17902, 477.82098, 522.17902, 500.00000,  -0.53944,   0.00000
 457.62445, 542.37555, 457.62445, 542.37555, 500.00000,  -0.60596,   0.00000
 465.86029, 534.13971, 465.86029, 534.13971, 500.00000,  -0.66739,   0.00000
 479.19254, 520.80750, 479.19254, 520.80750, 500.00000,  -0.70746,   0.00000
 469.45972, 530.54028, 469.45972, 530.54028, 500.00000,  -0.76521,   0.00000
 466.85001, 533.15002, 466.85001, 533.15002, 500.00000,  -0.81256,   0.00000
 473.77533, 526.22467, 473.77533, 526.22467, 500.00000,  -0.85245,   0.00000
 504.37827, 495.62173, 504.37827, 495.62173, 500.00000,  -0.84391,   0.00000
 491.39236, 508.60764, 491.39236, 508.60764, 500.00000,  -0.86076,   0.00000
 466.74670, 533.25330, 466.74670, 533.25330, 500.00000,  -0.88392,   0.00000
 497.99255, 502.00745, 497.99255, 502.00745, 500.00000,  -0.87213,   0.00000
 466.89456, 533.10547, 466.89456, 533.10547, 500.00000,  -0.93017,   0.00000
 507.81113, 492.18887, 507.81113, 492.18887, 500.00000,  -0.92787,   0.00000
 470.68069, 529.31934, 470.68069, 529.31934, 500.00000,  -0.94829,   0.00000
 458.76031, 541.23969, 458.76031, 541.23969, 500.00000,  -1.01117,   0.00000
 495.41400, 504.58600, 495.41400, 504.58600, 500.00000,  -1.03843,   0.00000
 521.25159, 478.74838, 521.25159, 478.74838, 500.00000,  -1.01815,   0.00000
 517.50928, 482.49075, 517.50928, 482.49075, 500.00000,  -1.02618,   0.00000
 481.40829, 518.59167, 481.40829, 518.59167, 500.00000,  -1.06571,   0.00000
 487.40707, 512.59290, 487.40707, 512.59290, 500.00000,  -1.07619,   0.00000
 454.54761, 545.45239, 454.54761, 545.45239, 500.00000,  -1.15779,   0.00000
 488.54398, 511.45602, 488.54398, 511.45602, 500.00000,  -1.14560,   0.00000
 473.83240, 526.16760, 473.83240, 526.16760, 500.00000,  -1.24347,   0.00000
 486.02631, 513.97369, 486.02631, 513.97369, 500.00000,  -1.24478,   0.00000
 536.60443, 463.39557, 536.60443, 463.39557, 500.00000,  -1.25289,   0.00000
 547.29285, 452.70718, 547.29285, 452.70718, 500.00000,  -1.16061,   0.00000
 512.75031, 487.24969, 512.75031, 487.24969, 500.00000,  -1.01379,   0.00000
