  -0.35553,   0.00000,1124.69543, 272.75870,1128.30786, 274.23801
   4.52728,   0.00000,1138.30115, 265.95142,1120.46680, 275.28073
  -0.29449,   0.00000,1165.78894, 330.00369,1070.87976, 233.32762
  -0.23346,   0.00000,1154.88330, 309.70129,1090.99915, 244.41632
  -5.48248,   0.00000,1141.80383, 279.91840,1136.52905, 241.74876
  -3.46832,   0.00000,1166.55139, 294.65985,1115.74512, 223.04362
  -2.61383,   0.00000,1169.73706, 264.82831,1143.01318, 222.42142
  -6.27594,   0.00000,1171.02502, 314.66922,1104.15857, 210.14717
  -3.71246,   0.00000,1138.00476, 325.99503,1085.14233, 250.85782
 -10.42633,   0.00000,1137.98926, 357.60355,1073.67542, 230.73174
  -2.85797,   0.00000,1167.97693, 296.43494,1112.13892, 223.44916
   0.01068,   0.00000,1168.84570, 318.52878,1081.43921, 231.18629
  -2.67487,   0.00000,1180.68347, 286.80560,1121.21899, 211.29198
  -1.21002,   0.00000, 844.55328, 580.74115, 822.88892, 551.81665
  -5.17731,   0.00000, 835.37506, 605.65863, 809.87329, 549.09302
  -0.53864,   0.00000, 838.33594, 591.26343, 810.35248, 560.04816
   3.61176,   0.00000, 863.01520, 597.81812, 791.34662, 547.82007
  -1.82037,   0.00000, 891.73291, 611.00531, 794.45581, 502.80597
  -1.75934,   0.00000, 760.37170, 657.50208, 747.77594, 634.35028
  -9.02252,   0.00000, 797.12805, 560.69879, 866.36877, 575.80438
  -5.23834,   0.00000, 845.75549, 605.39093, 810.32410, 538.52948
  -2.06451,   0.00000, 777.29138, 562.57123, 843.62231, 616.51508
  -3.77350,   0.00000, 850.45880, 647.01001, 764.31049, 538.22070
  -7.00836,   0.00000, 724.82733, 541.93597, 879.08911, 654.14758
  -5.97076,   0.00000, 873.33496, 639.57495, 778.33734, 508.75275
  -4.50592,   0.00000, 712.62366, 544.86200, 868.65576, 673.85858
  -0.41656,   0.00000, 837.85889, 602.86920, 798.38049, 560.89142
   2.26898,   0.00000, 771.33862, 562.62732, 830.56573, 635.46832
  -5.23834,   0.00000, 747.82050, 615.72375, 799.99127, 636.46448
  -2.79694,   0.00000, 892.27948, 616.31500, 792.07581, 499.32971
  -1.94244,   0.00000, 748.08777, 616.96771, 788.85962, 646.08490
  -6.88629,   0.00000, 739.44519, 604.84570, 815.81317, 639.89594
   0.74310,   0.00000, 894.70404, 619.74274, 778.02795, 507.52527
   1.47552,   0.00000, 763.65613, 612.68756, 782.88586, 640.77045
  -5.42145,   0.00000, 765.51056, 550.58588, 865.67847, 618.22510
  -4.62799,   0.00000, 887.81116, 563.71399, 850.16998, 498.30490
   1.29242,   0.00000, 754.69055, 610.03632, 786.08643, 649.18671
 -12.13531,   0.00000, 675.65314, 608.92236, 827.48358, 687.94092
  -1.69830,   0.00000, 895.85291, 574.93347, 830.16144, 499.05219
   4.77142,   0.00000, 821.32202, 658.69879, 726.98694, 592.99225
  -2.91901,   0.00000, 703.95032, 588.01917, 820.73785, 687.29266
  -2.30865,   0.00000, 795.16388, 531.29486, 875.63110, 597.91016
   8.67767,   0.00000, 893.56787, 614.49469, 759.47229, 532.46515
  -8.71735,   0.00000, 737.60107, 592.13690, 834.01514, 636.24689
  -5.05524,   0.00000, 767.43933, 602.62360, 812.54211, 617.39496
   0.07172,   0.00000, 831.18469, 579.34906, 820.43579, 569.03046
  -5.54352,   0.00000, 810.56628, 636.85602, 779.77454, 572.80316
 -13.17291,   0.00000, 734.94666, 590.31268, 849.20605, 625.53461
  -3.95660,   0.00000, 786.44421, 533.91254, 877.95728, 601.68597
   2.81830,   0.00000, 849.20319, 542.34485, 849.20026, 559.25171
  -8.59528,   0.00000, 846.43268, 549.13062, 876.65521, 527.78149
  -8.83942,   0.00000, 842.93652, 525.73621, 900.78204, 530.54523
   4.34418,   0.00000, 887.65594, 565.87024, 821.09723, 525.37659
   0.80414,   0.00000, 862.91998, 545.70013, 851.88745, 539.49243
  -3.16315,   0.00000, 814.09900, 491.38184, 918.10760, 576.41156
  -1.63727,   0.00000, 877.65527, 581.41614, 823.49567, 517.43292
   5.32074,   0.00000, 824.70538, 497.31793, 886.71985, 591.25684
  -7.19147,   0.00000, 841.04675, 582.14612, 839.42828, 537.37885
  -2.61383,   0.00000, 908.35962, 570.03448, 837.80701, 483.79889
  -6.03180,   0.00000, 775.83691, 505.76422, 912.33118, 606.06769
  -2.06451,   0.00000, 893.25073, 548.88727, 857.30627, 500.55573
  -3.77350,   0.00000, 845.77698, 555.22711, 856.09338, 542.90253
