cam_x,cam_y,cam_z,cam_x_vel,cam_y_vel,cam_z_vel,pitch_cmd,roll_cmd,pitch_desired,roll_desired,pitch_actual,roll_actual,auto_thrust,autonomy_paused
0.00067,-0.00095,0.29172,0.00099,-0.00141,0.43192,-0.01459,0.01026,0.00729,0.00513,7.94282,-0.83019,0.00000,0
0.00067,-0.00095,0.29172,0.00000,0.00000,0.00000,-0.01459,0.01026,0.00729,0.00513,7.83473,-0.82191,0.00000,0
0.00067,-0.00095,0.29172,0.00000,0.00000,0.00000,-0.01459,0.01026,0.00729,0.00513,7.80400,-0.83952,0.00000,0
0.00114,-0.00150,0.46413,0.02011,-0.02318,0.50000,-0.16977,0.14648,0.08488,0.07324,7.67048,-0.86658,0.00000,0
0.00114,-0.00150,0.46413,0.00000,0.00000,0.00000,-0.16977,0.14648,0.08488,0.07324,7.58659,-0.82010,0.00000,0
0.00114,-0.00150,0.46413,0.00000,0.00000,0.00000,-0.16977,0.14648,0.08488,0.07324,7.52126,-0.79588,0.00000,0
0.00114,-0.00150,0.46413,0.00000,0.00000,0.00000,-0.16977,0.14648,0.08488,0.07324,7.50414,-0.77089,0.00000,0
0.00114,-0.00150,0.46413,0.00000,0.00000,0.00000,-0.16977,0.14648,0.08488,0.07324,7.37662,-0.82254,0.00000,0
0.00143,-0.00183,0.56757,0.00748,-0.00862,0.50000,-0.06948,0.05949,0.03474,0.02974,7.27545,-0.79052,0.00000,0
0.00143,-0.00183,0.56757,0.00000,0.00000,0.00000,-0.06948,0.05949,0.03474,0.02974,7.10964,-0.78867,0.00000,0
0.00143,-0.00183,0.56757,0.00000,0.00000,0.00000,-0.06948,0.05949,0.03474,0.02974,7.05650,-0.81150,0.00000,0
0.00143,-0.00183,0.56757,0.00000,0.00000,0.00000,-0.06948,0.05949,0.03474,0.02974,6.95808,-0.76312,0.00000,0
0.00159,-0.00194,0.63007,0.00539,-0.00395,0.50000,-0.03738,0.04572,0.01869,0.02286,6.94366,-0.74370,0.00000,0
0.00159,-0.00194,0.63007,0.00000,0.00000,0.00000,-0.03738,0.04572,0.01869,0.02286,6.91076,-0.72465,0.00000,0
0.00159,-0.00194,0.63007,0.00000,0.00000,0.00000,-0.03738,0.04572,0.01869,0.02286,6.84527,-0.68968,0.00000,0
0.00159,-0.00194,0.63007,0.00000,0.00000,0.00000,-0.03738,0.04572,0.01869,0.02286,6.80883,-0.67164,0.00000,0
0.00159,-0.00194,0.63007,0.00000,0.00000,0.00000,-0.03738,0.04572,0.01869,0.02286,6.78961,-0.66139,0.00000,0
0.00159,-0.00194,0.63007,0.00000,0.00000,0.00000,-0.03738,0.04572,0.01869,0.02286,6.73752,-0.69140,0.00000,0
0.00177,-0.00212,0.66976,0.00408,-0.00384,0.50000,-0.03746,0.03743,0.01873,0.01871,6.64871,-0.62720,0.00000,0
0.00177,-0.00212,0.66976,0.00000,0.00000,0.00000,-0.03746,0.03743,0.01873,0.01871,6.64340,-0.60494,0.00000,0
0.00180,-0.00212,0.69138,0.00163,-0.00020,0.50000,-0.01198,0.02037,0.00599,0.01019,6.52648,-0.63471,0.00000,0
0.00180,-0.00212,0.69138,0.00000,0.00000,0.00000,-0.01198,0.02037,0.00599,0.01019,6.37548,-0.60923,0.00000,0
0.00180,-0.00212,0.69138,0.00000,0.00000,0.00000,-0.01198,0.02037,0.00599,0.01019,6.26683,-0.54088,0.00000,0
0.00180,-0.00212,0.69138,0.00000,0.00000,0.00000,-0.01198,0.02037,0.00599,0.01019,6.14612,-0.49051,0.00000,0
0.00180,-0.00212,0.69138,0.00000,0.00000,0.00000,-0.01198,0.02037,0.00599,0.01019,6.06410,-0.37422,0.00000,0
0.00180,-0.00212,0.69138,0.00000,0.00000,0.00000,-0.01198,0.02037,0.00599,0.01019,6.01124,-0.36902,0.00000,0
0.00180,-0.00212,0.69138,0.00000,0.00000,0.00000,-0.01198,0.02037,0.00599,0.01019,6.01499,-0.48454,0.00000,0
0.00175,-0.00222,0.70655,-0.00098,-0.00193,0.28819,-0.02461,0.00186,0.01231,0.00093,5.91928,-0.54929,0.00000,0
0.00175,-0.00222,0.70655,0.00000,0.00000,0.00000,-0.02461,0.00186,0.01231,0.00093,5.84544,-0.55078,0.00000,0
0.00175,-0.00222,0.70655,0.00000,0.00000,0.00000,-0.02461,0.00186,0.01231,0.00093,5.71336,-0.42061,0.00000,0
0.00175,-0.00222,0.70655,0.00000,0.00000,0.00000,-0.02461,0.00186,0.01231,0.00093,5.66913,-0.43269,0.00000,0
0.00178,-0.00218,0.71345,0.00119,0.00129,0.23002,-0.00186,0.01723,0.00093,0.00862,5.62302,-0.47342,0.00000,0
0.00178,-0.00218,0.71345,0.00000,0.00000,0.00000,-0.00186,0.01723,0.00093,0.00862,5.49406,-0.48504,0.00000,0
0.00180,-0.00216,0.71759,0.00141,0.00154,0.27342,-0.00003,0.01891,0.00002,0.00946,5.53606,-0.48957,0.00000,0
0.00180,-0.00216,0.71759,0.00000,0.00000,0.00000,-0.00003,0.01891,0.00002,0.00946,5.48333,-0.55371,0.00000,0
0.00180,-0.00216,0.71759,0.00000,0.00000,0.00000,-0.00003,0.01891,0.00002,0.00946,5.45277,-0.49666,0.00000,0
0.00180,-0.00216,0.71759,0.00000,0.00000,0.00000,-0.00003,0.01891,0.00002,0.00946,5.33849,-0.48665,0.00000,0
0.00180,-0.00216,0.71759,0.00000,0.00000,0.00000,-0.00003,0.01891,0.00002,0.00946,5.27731,-0.53027,0.00000,0
0.00180,-0.00216,0.71759,0.00000,0.00000,0.00000,-0.00003,0.01891,0.00002,0.00946,5.25769,-0.38597,0.00000,0
0.00152,-0.00229,0.72011,-0.00616,-0.00287,0.05526,-0.03154,-0.03547,0.01577,-0.01773,5.25672,-0.44434,0.00000,0
0.00152,-0.00229,0.72011,0.00000,0.00000,0.00000,-0.03154,-0.03547,0.01577,-0.01773,5.24000,-0.34575,0.00000,0
0.00152,-0.00229,0.72011,0.00000,0.00000,0.00000,-0.03154,-0.03547,0.01577,-0.01773,5.18476,-0.39657,0.00000,0
0.00152,-0.00229,0.72011,0.00000,0.00000,0.00000,-0.03154,-0.03547,0.01577,-0.01773,5.10544,-0.27693,0.00000,0
0.00152,-0.00229,0.72011,0.00000,0.00000,0.00000,-0.03154,-0.03547,0.01577,-0.01773,5.07648,-0.28255,0.00000,0
0.00115,-0.00222,0.71938,-0.01131,0.00197,-0.02213,0.00268,-0.07338,-0.00134,-0.03669,5.01753,-0.27156,0.00000,0
0.00115,-0.00222,0.71938,0.00000,0.00000,0.00000,0.00268,-0.07338,-0.00134,-0.03669,4.97590,-0.21639,0.00000,0
0.00115,-0.00222,0.71938,0.00000,0.00000,0.00000,0.00268,-0.07338,-0.00134,-0.03669,4.99401,-0.24596,0.00000,0
0.00115,-0.00222,0.71938,0.00000,0.00000,0.00000,0.00268,-0.07338,-0.00134,-0.03669,4.92458,-0.26874,0.00000,0
0.00093,-0.00219,0.71894,-0.00770,0.00134,-0.01508,-0.00152,-0.04929,0.00076,-0.02465,4.93308,-0.21436,0.00000,0
0.00093,-0.00219,0.71894,0.00000,0.00000,0.00000,-0.00152,-0.04929,0.00076,-0.02465,4.90076,-0.19435,0.00000,0
0.00093,-0.00219,0.71894,0.00000,0.00000,0.00000,-0.00152,-0.04929,0.00076,-0.02465,4.87567,-0.17234,0.00000,0
0.00028,-0.00231,0.72082,-0.02958,-0.00543,0.08571,-0.04954,-0.20566,0.02477,-0.10283,4.85332,-0.33540,0.00000,0
0.00028,-0.00231,0.72082,0.00000,0.00000,0.00000,-0.04954,-0.20566,0.02477,-0.10283,4.84271,-0.31795,0.00000,0
0.00028,-0.00231,0.72082,0.00000,0.00000,0.00000,-0.04954,-0.20566,0.02477,-0.10283,4.78990,-0.33529,0.00000,0
0.00028,-0.00231,0.72082,0.00000,0.00000,0.00000,-0.04954,-0.20566,0.02477,-0.10283,4.75060,-0.39435,0.00000,0
0.00028,-0.00231,0.72082,0.00000,0.00000,0.00000,-0.04954,-0.20566,0.02477,-0.10283,4.71952,-0.34566,0.00000,0
-0.00032,-0.00222,0.71975,-0.01652,0.00240,-0.02960,0.00572,-0.11722,-0.00286,-0.05861,4.68354,-0.21720,0.00000,0
-0.00032,-0.00222,0.71975,0.00000,0.00000,0.00000,0.00572,-0.11722,-0.00286,-0.05861,4.63425,-0.24623,0.00000,0
-0.00032,-0.00222,0.71975,0.00000,0.00000,0.00000,0.00572,-0.11722,-0.00286,-0.05861,4.55547,-0.23267,0.00000,0
-0.00032,-0.00222,0.71975,0.00000,0.00000,0.00000,0.00572,-0.11722,-0.00286,-0.05861,4.50836,-0.18520,0.00000,0
-0.00032,-0.00222,0.71975,0.00000,0.00000,0.00000,0.00572,-0.11722,-0.00286,-0.05861,4.42865,-0.22240,0.00000,0
-0.00032,-0.00222,0.71975,0.00000,0.00000,0.00000,0.00572,-0.11722,-0.00286,-0.05861,4.34814,-0.22166,0.00000,0
-0.00082,-0.00236,0.72255,-0.01141,-0.00315,0.06396,-0.03385,-0.08395,0.01693,-0.04197,4.29072,-0.13989,0.00000,0
-0.00082,-0.00236,0.72255,0.00000,0.00000,0.00000,-0.03385,-0.08395,0.01693,-0.04197,4.28065,-0.11684,0.00000,0
-0.00082,-0.00236,0.72255,0.00000,0.00000,0.00000,-0.03385,-0.08395,0.01693,-0.04197,4.29257,-0.09783,0.00000,0
-0.00082,-0.00236,0.72255,0.00000,0.00000,0.00000,-0.03385,-0.08395,0.01693,-0.04197,4.26414,-0.15349,0.00000,0
-0.00112,-0.00244,0.72422,-0.01028,-0.00284,0.05761,-0.03207,-0.07752,0.01604,-0.03876,4.19600,-0.12339,0.00000,0
-0.00112,-0.00244,0.72422,0.00000,0.00000,0.00000,-0.03207,-0.07752,0.01604,-0.03876,4.12452,-0.17533,0.00000,0
-0.00112,-0.00244,0.72422,0.00000,0.00000,0.00000,-0.03207,-0.07752,0.01604,-0.03876,4.07554,-0.13909,0.00000,0
-0.00112,-0.00244,0.72422,0.00000,0.00000,0.00000,-0.03207,-0.07752,0.01604,-0.03876,4.07945,-0.16184,0.00000,0
-0.00112,-0.00244,0.72422,0.00000,0.00000,0.00000,-0.03207,-0.07752,0.01604,-0.03876,3.96326,-0.14773,0.00000,0
-0.00153,-0.00246,0.72365,-0.01129,-0.00046,-0.01575,-0.01551,-0.08670,0.00775,-0.04335,3.89515,-0.23552,0.00000,0
-0.00153,-0.00246,0.72365,0.00000,0.00000,0.00000,-0.01551,-0.08670,0.00775,-0.04335,3.86049,-0.26910,0.00000,0
-0.00153,-0.00246,0.72365,0.00000,0.00000,0.00000,-0.01551,-0.08670,0.00775,-0.04335,3.85623,-0.11559,0.00000,0
-0.00206,-0.00232,0.72261,-0.02392,0.00618,-0.04686,0.03170,-0.17773,-0.01585,-0.08886,3.81579,-0.05645,0.00000,0
-0.00206,-0.00232,0.72261,0.00000,0.00000,0.00000,0.03170,-0.17773,-0.01585,-0.08886,3.78393,-0.13581,0.00000,0
-0.00206,-0.00232,0.72261,0.00000,0.00000,0.00000,0.03170,-0.17773,-0.01585,-0.08886,3.78440,-0.11252,0.00000,0
-0.00206,-0.00232,0.72261,0.00000,0.00000,0.00000,0.03170,-0.17773,-0.01585,-0.08886,3.73662,-0.02303,0.00000,0
-0.00206,-0.00232,0.72261,0.00000,0.00000,0.00000,0.03170,-0.17773,-0.01585,-0.08886,3.66133,-0.00330,0.00000,0
-0.00258,-0.00233,0.72302,-0.01414,-0.00020,0.01130,-0.01300,-0.11189,0.00650,-0.05595,3.62933,0.00153,0.00000,0
-0.00258,-0.00233,0.72302,0.00000,0.00000,0.00000,-0.01300,-0.11189,0.00650,-0.05595,3.64615,-0.05344,0.00000,0
-0.00258,-0.00233,0.72302,0.00000,0.00000,0.00000,-0.01300,-0.11189,0.00650,-0.05595,3.59254,-0.02158,0.00000,0
-0.00258,-0.00233,0.72302,0.00000,0.00000,0.00000,-0.01300,-0.11189,0.00650,-0.05595,3.57029,0.05962,0.00000,0
-0.00305,-0.00225,0.72375,-0.01606,0.00243,0.02470,0.00577,-0.12768,-0.00289,-0.06384,3.52842,-0.04914,0.00000,0
-0.00305,-0.00225,0.72375,0.00000,0.00000,0.00000,0.00577,-0.12768,-0.00289,-0.06384,3.53187,0.00260,0.00000,0
-0.00305,-0.00225,0.72375,0.00000,0.00000,0.00000,0.00577,-0.12768,-0.00289,-0.06384,3.54140,-0.05464,0.00000,0
-0.00305,-0.00225,0.72375,0.00000,0.00000,0.00000,0.00577,-0.12768,-0.00289,-0.06384,3.48790,0.03247,0.00000,0
-0.00346,-0.00218,0.72029,-0.01367,0.00236,-0.11514,0.00563,-0.11303,-0.00282,-0.05651,3.44007,0.17884,0.00000,0
-0.00346,-0.00218,0.72029,0.00000,0.00000,0.00000,0.00563,-0.11303,-0.00282,-0.05651,3.37988,-0.11243,0.00000,0
-0.00346,-0.00218,0.72029,0.00000,0.00000,0.00000,0.00563,-0.11303,-0.00282,-0.05651,3.43408,-0.15800,0.00000,0
-0.00346,-0.00218,0.72029,0.00000,0.00000,0.00000,0.00563,-0.11303,-0.00282,-0.05651,3.37122,-0.02383,0.00000,0
-0.00346,-0.00218,0.72029,0.00000,0.00000,0.00000,0.00563,-0.11303,-0.00282,-0.05651,3.35512,-0.16869,0.00000,0
-0.00372,-0.00217,0.72144,-0.00675,0.00046,0.03019,-0.00758,-0.06585,0.00379,-0.03293,3.27900,-0.16650,0.00000,0
-0.00372,-0.00217,0.72144,0.00000,0.00000,0.00000,-0.00758,-0.06585,0.00379,-0.03293,3.26091,-0.22013,0.00000,0
-0.00372,-0.00217,0.72144,0.00000,0.00000,0.00000,-0.00758,-0.06585,0.00379,-0.03293,3.31941,-0.11432,0.00000,0
-0.00372,-0.00217,0.72144,0.00000,0.00000,0.00000,-0.00758,-0.06585,0.00379,-0.03293,3.30596,-0.28973,0.00000,0
-0.00418,-0.00222,0.72258,-0.01505,-0.00188,0.03721,-0.02427,-0.12622,0.01213,-0.06311,3.22511,-0.22001,0.00000,0
-0.00418,-0.00222,0.72258,0.00000,0.00000,0.00000,-0.02427,-0.12622,0.01213,-0.06311,3.25974,-0.30535,0.00000,0
-0.00418,-0.00222,0.72258,0.00000,0.00000,0.00000,-0.02427,-0.12622,0.01213,-0.06311,3.21937,-0.27718,0.00000,0
-0.00418,-0.00222,0.72258,0.00000,0.00000,0.00000,-0.02427,-0.12622,0.01213,-0.06311,3.23154,-0.14980,0.00000,0
-0.00451,-0.00213,0.72394,-0.01073,0.00282,0.04377,0.00904,-0.09765,-0.00452,-0.04882,3.07566,-0.10501,0.00000,0
-0.00451,-0.00213,0.72394,0.00000,0.00000,0.00000,0.00904,-0.09765,-0.00452,-0.04882,3.06590,-0.13512,0.00000,0
-0.00451,-0.00213,0.72394,0.00000,0.00000,0.00000,0.00904,-0.09765,-0.00452,-0.04882,3.01480,0.01356,0.00000,0
-0.00451,-0.00213,0.72394,0.00000,0.00000,0.00000,0.00904,-0.09765,-0.00452,-0.04882,2.98544,0.10477,0.00000,0
-0.00485,-0.00214,0.72417,-0.01127,-0.00022,0.00782,-0.01224,-0.10318,0.00612,-0.05159,2.90206,0.02931,0.00000,0
-0.00485,-0.00214,0.72417,0.00000,0.00000,0.00000,-0.01224,-0.10318,0.00612,-0.05159,2.87326,-0.03909,0.00000,0
-0.00485,-0.00214,0.72417,0.00000,0.00000,0.00000,-0.01224,-0.10318,0.00612,-0.05159,2.90112,-0.03296,0.00000,0
-0.00485,-0.00214,0.72417,0.00000,0.00000,0.00000,-0.01224,-0.10318,0.00612,-0.05159,2.93472,-0.04288,0.00000,0
-0.00485,-0.00214,0.72417,0.00000,0.00000,0.00000,-0.01224,-0.10318,0.00612,-0.05159,2.84947,-0.05446,0.00000,0
-0.00506,-0.00215,0.72432,-0.00540,-0.00010,0.00375,-0.01146,-0.06309,0.00573,-0.03155,2.81581,-0.03596,0.00000,0
-0.00506,-0.00215,0.72432,0.00000,0.00000,0.00000,-0.01146,-0.06309,0.00573,-0.03155,2.80576,-0.04022,0.00000,0
-0.00506,-0.00215,0.72432,0.00000,0.00000,0.00000,-0.01146,-0.06309,0.00573,-0.03155,2.79292,0.06797,0.00000,0
-0.00506,-0.00215,0.72432,0.00000,0.00000,0.00000,-0.01146,-0.06309,0.00573,-0.03155,2.80844,0.04759,0.00000,0
-0.00533,-0.00224,0.72494,-0.00895,-0.00312,0.02079,-0.03304,-0.08927,0.01652,-0.04464,2.68468,0.04297,0.00000,0
-0.00533,-0.00224,0.72494,0.00000,0.00000,0.00000,-0.03304,-0.08927,0.01652,-0.04464,2.65541,-0.03633,0.00000,0
-0.00533,-0.00224,0.72494,0.00000,0.00000,0.00000,-0.03304,-0.08927,0.01652,-0.04464,2.65059,-0.02157,0.00000,0
-0.00533,-0.00224,0.72494,0.00000,0.00000,0.00000,-0.03304,-0.08927,0.01652,-0.04464,2.65719,0.12445,0.00000,0
-0.00533,-0.00224,0.72494,0.00000,0.00000,0.00000,-0.03304,-0.08927,0.01652,-0.04464,2.66286,0.09446,0.00000,0
-0.00540,-0.00221,0.72468,-0.00191,0.00087,-0.00735,-0.00498,-0.04033,0.00249,-0.02016,2.58405,0.01791,0.00000,0
-0.00540,-0.00221,0.72468,0.00000,0.00000,0.00000,-0.00498,-0.04033,0.00249,-0.02016,2.60184,0.05309,0.00000,0
-0.00540,-0.00221,0.72468,0.00000,0.00000,0.00000,-0.00498,-0.04033,0.00249,-0.02016,2.67497,-0.02293,0.00000,0
-0.00540,-0.00221,0.72468,0.00000,0.00000,0.00000,-0.00498,-0.04033,0.00249,-0.02016,2.68655,0.03465,0.00000,0
-0.00540,-0.00221,0.72468,0.00000,0.00000,0.00000,-0.00498,-0.04033,0.00249,-0.02016,2.59913,0.01094,0.00000,0
-0.00576,-0.00221,0.72620,-0.01010,0.00008,0.04200,-0.01044,-0.09950,0.00522,-0.04975,2.51973,0.01726,0.00000,0
-0.00576,-0.00221,0.72620,0.00000,0.00000,0.00000,-0.01044,-0.09950,0.00522,-0.04975,2.57223,0.13324,0.00000,0
-0.00576,-0.00221,0.72620,0.00000,0.00000,0.00000,-0.01044,-0.09950,0.00522,-0.04975,2.56362,0.07956,0.00000,0
-0.00576,-0.00221,0.72620,0.00000,0.00000,0.00000,-0.01044,-0.09950,0.00522,-0.04975,2.48799,0.15109,0.00000,0
-0.00598,-0.00220,0.72712,-0.00750,0.00006,0.03119,-0.01058,-0.08240,0.00529,-0.04120,2.47101,0.17732,0.00000,0
-0.00598,-0.00220,0.72712,0.00000,0.00000,0.00000,-0.01058,-0.08240,0.00529,-0.04120,2.43256,0.11813,0.00000,0
-0.00598,-0.00220,0.72712,0.00000,0.00000,0.00000,-0.01058,-0.08240,0.00529,-0.04120,2.46680,0.21802,0.00000,0
-0.00598,-0.00220,0.72712,0.00000,0.00000,0.00000,-0.01058,-0.08240,0.00529,-0.04120,2.42352,0.22594,0.00000,0
-0.00598,-0.00220,0.72712,0.00000,0.00000,0.00000,-0.01058,-0.08240,0.00529,-0.04120,2.45515,0.29257,0.00000,0
-0.00623,-0.00217,0.72400,-0.00681,0.00084,-0.08444,-0.00500,-0.07887,0.00250,-0.03943,2.49542,0.27933,0.00000,0
-0.00623,-0.00217,0.72400,0.00000,0.00000,0.00000,-0.00500,-0.07887,0.00250,-0.03943,2.47826,0.16194,0.00000,0
-0.00623,-0.00217,0.72400,0.00000,0.00000,0.00000,-0.00500,-0.07887,0.00250,-0.03943,2.49384,0.22753,0.00000,0
-0.00653,-0.00214,0.72163,-0.01361,0.00160,-0.10892,0.00054,-0.12789,-0.00027,-0.06394,2.47168,0.18359,0.00000,0
-0.00653,-0.00214,0.72163,0.00000,0.00000,0.00000,0.00054,-0.12789,-0.00027,-0.06394,2.38387,0.02709,0.00000,0
-0.00653,-0.00214,0.72163,0.00000,0.00000,0.00000,0.00054,-0.12789,-0.00027,-0.06394,2.41953,0.14639,0.00000,0
-0.00653,-0.00214,0.72163,0.00000,0.00000,0.00000,0.00054,-0.12789,-0.00027,-0.06394,2.47219,0.09890,0.00000,0
-0.00653,-0.00214,0.72163,0.00000,0.00000,0.00000,0.00054,-0.12789,-0.00027,-0.06394,2.46029,0.07329,0.00000,0
-0.00671,-0.00212,0.72021,-0.00488,0.00058,-0.03905,-0.00656,-0.06768,0.00328,-0.03384,2.49047,0.12711,0.00000,0
-0.00671,-0.00212,0.72021,0.00000,0.00000,0.00000,-0.00656,-0.06768,0.00328,-0.03384,2.51494,0.08650,0.00000,0
-0.00671,-0.00212,0.72021,0.00000,0.00000,0.00000,-0.00656,-0.06768,0.00328,-0.03384,2.47071,-0.00490,0.00000,0
-0.00671,-0.00212,0.72021,0.00000,0.00000,0.00000,-0.00656,-0.06768,0.00328,-0.03384,2.48289,0.02300,0.00000,0
-0.00671,-0.00212,0.72021,0.00000,0.00000,0.00000,-0.00656,-0.06768,0.00328,-0.03384,2.47582,0.08557,0.00000,0
-0.00689,-0.00211,0.72045,-0.00493,0.00016,0.00647,-0.00946,-0.06897,0.00473,-0.03448,2.44015,-0.04245,0.00000,0
-0.00689,-0.00211,0.72045,0.00000,0.00000,0.00000,-0.00946,-0.06897,0.00473,-0.03448,2.31811,-0.04327,0.00000,0
-0.00689,-0.00211,0.72045,0.00000,0.00000,0.00000,-0.00946,-0.06897,0.00473,-0.03448,2.31418,0.07264,0.00000,0
-0.00689,-0.00211,0.72045,0.00000,0.00000,0.00000,-0.00946,-0.06897,0.00473,-0.03448,2.31834,0.00212,0.00000,0
-0.00689,-0.00211,0.72045,0.00000,0.00000,0.00000,-0.00946,-0.06897,0.00473,-0.03448,2.30405,-0.09232,0.00000,0
-0.00710,-0.00221,0.72338,-0.00586,-0.00272,0.07937,-0.03010,-0.07651,0.01505,-0.03826,2.27724,-0.15435,0.00000,0
-0.00710,-0.00221,0.72338,0.00000,0.00000,0.00000,-0.03010,-0.07651,0.01505,-0.03826,2.27700,-0.10980,0.00000,0
-0.00710,-0.00221,0.72338,0.00000,0.00000,0.00000,-0.03010,-0.07651,0.01505,-0.03826,2.25683,-0.15508,0.00000,0
-0.00710,-0.00221,0.72338,0.00000,0.00000,0.00000,-0.03010,-0.07651,0.01505,-0.03826,2.18994,-0.21363,0.00000,0
-0.00735,-0.00220,0.72394,-0.00856,0.00033,0.01908,-0.00870,-0.09667,0.00435,-0.04834,2.08874,-0.22494,0.00000,0
-0.00735,-0.00220,0.72394,0.00000,0.00000,0.00000,-0.00870,-0.09667,0.00435,-0.04834,2.03504,-0.14429,0.00000,0
-0.00735,-0.00220,0.72394,0.00000,0.00000,0.00000,-0.00870,-0.09667,0.00435,-0.04834,2.03960,-0.08805,0.00000,0
-0.00735,-0.00220,0.72394,0.00000,0.00000,0.00000,-0.00870,-0.09667,0.00435,-0.04834,2.08062,-0.16240,0.00000,0
-0.00741,-0.00210,0.72190,-0.00206,0.00358,-0.06905,0.01458,-0.05153,-0.00729,-0.02576,2.15889,-0.12363,0.00000,0
-0.00741,-0.00210,0.72190,0.00000,0.00000,0.00000,0.01458,-0.05153,-0.00729,-0.02576,2.17240,-0.14239,0.00000,0
-0.00741,-0.00210,0.72190,0.00000,0.00000,0.00000,0.01458,-0.05153,-0.00729,-0.02576,2.12294,-0.14359,0.00000,0
-0.00741,-0.00210,0.72190,0.00000,0.00000,0.00000,0.01458,-0.05153,-0.00729,-0.02576,2.05430,-0.17588,0.00000,0
-0.00741,-0.00210,0.72190,0.00000,0.00000,0.00000,0.01458,-0.05153,-0.00729,-0.02576,2.08489,-0.17533,0.00000,0
-0.00770,-0.00197,0.72302,-0.00765,0.00352,0.03048,0.01483,-0.09200,-0.00742,-0.04600,2.09285,-0.07579,0.00000,0
-0.00770,-0.00197,0.72302,0.00000,0.00000,0.00000,0.01483,-0.09200,-0.00742,-0.04600,2.00362,-0.04578,0.00000,0
-0.00770,-0.00197,0.72302,0.00000,0.00000,0.00000,0.01483,-0.09200,-0.00742,-0.04600,1.97782,0.00216,0.00000,0
-0.00770,-0.00197,0.72302,0.00000,0.00000,0.00000,0.01483,-0.09200,-0.00742,-0.04600,1.98985,-0.00861,0.00000,0
-0.00778,-0.00209,0.72203,-0.00272,-0.00424,-0.03378,-0.04015,-0.05795,0.02008,-0.02897,2.02119,-0.00268,0.00000,0
-0.00778,-0.00209,0.72203,0.00000,0.00000,0.00000,-0.04015,-0.05795,0.02008,-0.02897,2.03707,0.04194,0.00000,0
-0.00778,-0.00209,0.72203,0.00000,0.00000,0.00000,-0.04015,-0.05795,0.02008,-0.02897,2.00268,0.06869,0.00000,0
-0.00778,-0.00209,0.72203,0.00000,0.00000,0.00000,-0.04015,-0.05795,0.02008,-0.02897,1.92196,0.04507,0.00000,0
-0.00778,-0.00209,0.72203,0.00000,0.00000,0.00000,-0.04015,-0.05795,0.02008,-0.02897,1.91475,0.01392,0.00000,0
-0.00778,-0.00209,0.72203,0.00000,0.00000,0.00000,-0.04015,-0.05795,0.02008,-0.02897,1.93874,-0.00707,0.00000,0
-0.00778,-0.00209,0.72203,0.00000,0.00000,0.00000,-0.04015,-0.05795,0.02008,-0.02897,1.91725,0.01216,0.00000,0
-0.00791,-0.00211,0.72274,-0.00260,-0.00040,0.01404,-0.01333,-0.05776,0.00666,-0.02888,1.86903,-0.01256,0.00000,0
-0.00791,-0.00211,0.72274,0.00000,0.00000,0.00000,-0.01333,-0.05776,0.00666,-0.02888,1.89616,-0.06819,0.00000,0
-0.00791,-0.00211,0.72274,0.00000,0.00000,0.00000,-0.01333,-0.05776,0.00666,-0.02888,1.84481,-0.08633,0.00000,0
-0.00791,-0.00211,0.72274,0.00000,0.00000,0.00000,-0.01333,-0.05776,0.00666,-0.02888,1.81164,0.00014,0.00000,0
-0.00799,-0.00212,0.72317,-0.00273,-0.00041,0.01470,-0.01352,-0.05900,0.00676,-0.02950,1.78575,0.00776,0.00000,0
-0.00799,-0.00212,0.72317,0.00000,0.00000,0.00000,-0.01352,-0.05900,0.00676,-0.02950,1.76244,-0.02745,0.00000,0
-0.00799,-0.00212,0.72317,0.00000,0.00000,0.00000,-0.01352,-0.05900,0.00676,-0.02950,1.79467,-0.05832,0.00000,0
-0.00799,-0.00212,0.72317,0.00000,0.00000,0.00000,-0.01352,-0.05900,0.00676,-0.02950,1.80156,-0.05144,0.00000,0
-0.00799,-0.00212,0.72317,0.00000,0.00000,0.00000,-0.01352,-0.05900,0.00676,-0.02950,1.69890,-0.02115,0.00000,0
-0.00793,-0.00211,0.72062,0.00181,0.00042,-0.07731,-0.00763,-0.02697,0.00382,-0.01349,1.62749,0.00045,0.00000,0
-0.00793,-0.00211,0.72062,0.00000,0.00000,0.00000,-0.00763,-0.02697,0.00382,-0.01349,1.63541,-0.01317,0.00000,0
-0.00793,-0.00211,0.72062,0.00000,0.00000,0.00000,-0.00763,-0.02697,0.00382,-0.01349,1.67742,-0.00059,0.00000,0
-0.00789,-0.00210,0.71909,0.00163,0.00037,-0.06963,-0.00788,-0.02805,0.00394,-0.01402,1.62615,0.03915,0.00000,0
-0.00789,-0.00210,0.71909,0.00000,0.00000,0.00000,-0.00788,-0.02805,0.00394,-0.01402,1.55178,0.02900,0.00000,0
-0.00789,-0.00210,0.71909,0.00000,0.00000,0.00000,-0.00788,-0.02805,0.00394,-0.01402,1.52696,-0.02130,0.00000,0
-0.00789,-0.00210,0.71909,0.00000,0.00000,0.00000,-0.00788,-0.02805,0.00394,-0.01402,1.54419,-0.09343,0.00000,0
-0.00789,-0.00210,0.71909,0.00000,0.00000,0.00000,-0.00788,-0.02805,0.00394,-0.01402,1.48528,-0.06131,0.00000,0
-0.00812,-0.00211,0.72050,-0.00626,-0.00029,0.03913,-0.01261,-0.08442,0.00631,-0.04221,1.40373,-0.06337,0.00000,0
