  -1.34628,  -1.65079
  -1.38035,  -1.39141
  -1.42729,  -1.24742
  -1.39423,  -1.19978
  -1.43359,  -1.24607
  -1.45040,  -1.32747
  -1.46819,  -1.58542
  -1.51566,  -1.71180
  -1.50659,  -1.90335
  -1.54475,  -1.89688
  -1.53787,  -1.86368
  -1.55462,  -1.74707
  -1.57087,  -1.70091
  -1.57208,  -1.58964
  -1.56237,  -1.44184
  -1.54777,  -1.20653
  -1.54169,  -0.46526
  -1.57926,  -0.12017
  -1.62311,   0.14350
  -1.65836,   0.43608
  -1.71650,   0.88139
  -1.72539,   1.14555
  -1.75556,   1.10500
  -1.73065,  -0.32203
  -1.74436,  -1.59365
  -1.72609,  -4.28683
  -1.73162,  -4.97552
  -1.72703,  -5.02142
  -1.66938,  -4.05272
  -1.64916,  -3.27351
  -1.52912,  -1.84137
  -1.44309,  -1.36522
  -1.39480,  -0.80559
  -1.35600,   0.31794
  -1.32764,   0.31491
  -1.35661,   0.46403
  -1.35533,   0.28679
  -1.14105,   0.76920
  -1.01176,   0.00509
  -1.15539,  -0.82798
  -1.14143,  -2.49536
  -1.10216,  -2.72336
  -1.24570,  -2.40847
  -1.11627,  -2.22760
  -1.22102,  -2.53439
  -1.09488,  -2.82867
  -1.16409,  -2.99665
  -1.08832,  -2.93743
  -1.08976,  -2.60023
  -0.96956,  -1.59036
  -0.87770,  -1.27930
  -0.77088,  -1.15014
  -0.69256,  -1.10475
  -0.59003,  -0.95257
  -0.50088,  -0.17422
  -0.41171,   0.46587
  -0.26355,   1.64278
  -0.20997,   1.96330
  -0.02128,   2.09966
   0.04314,   1.88854
   0.25800,   1.70561
   0.23261,   1.60927
   0.41371,   1.80083
   0.39435,   1.87508
   0.60309,   1.84055
   0.54232,   1.78450
   0.64559,   1.90168
   0.64226,   1.89020
   0.70231,   1.49543
   0.72464,   1.16429
   0.67233,   0.87255
   0.81386,   0.43905
   0.73932,   0.23934
   0.76747,  -0.15002
   0.70138,  -0.46172
   0.71213,  -0.77928
   0.69999,  -1.25037
   0.65537,  -1.22191
   0.75769,  -0.62624
   0.78102,  -0.20862
   0.87939,   0.11662
   0.93170,   0.23124
   0.94939,   0.12174
   0.96340,  -0.27908
   0.94340,  -0.22588
   1.02723,   0.41585
   1.06528,   0.90561
   1.19319,   1.37513
   1.21813,   2.65011
   1.36379,   3.31393
   1.36740,   4.23756
   1.44986,   4.30954
   1.43694,   4.23707
   1.47781,   3.79378
   1.48270,   3.48213
   1.49321,   2.63869
   1.42830,   2.07521
   1.54362,   0.81747
   1.43717,   0.30362
   1.45604,   0.11803
   1.32722,   0.53407
   1.37174,   0.95150
   1.40625,   0.99066
   1.42294,   0.81346
   1.43504,   0.65805
   1.40563,   0.11162
   1.46353,  -0.21461
   1.41148,  -0.85141
   1.47024,  -0.86203
   1.37739,  -0.18296
   1.40087,   0.57609
   1.33605,   1.32545
   1.41139,   2.38991
   1.53240,   2.38729
   1.60268,   1.51195
   1.59860,   0.72514
   1.65360,   0.01785
   1.59043,  -0.31353
   1.63317,   0.26545
   1.68824,   2.13805
   1.73959,   3.10022
   1.86488,   4.37884
   1.88907,   4.44314
   1.95291,   4.36181
   1.92958,   3.71991
   1.99166,   3.33539
   1.92653,   2.64214
   1.98503,   2.29638
   1.93992,   1.83894
   1.94439,   0.87414
   1.92161,   0.59983
   1.90951,   1.16957
   1.93585,   1.64624
   1.91537,   1.99228
   2.01411,   1.80596
   2.01218,   1.47514
   2.07106,   0.87363
   1.97168,   0.78356
   2.02686,   1.00137
   2.02192,   1.15368
   2.13071,   1.26483
   2.08117,   1.55468
   2.15508,   1.76251
   2.08963,   2.56038
   2.11413,   3.03957
   2.08502,   3.50094
   2.11368,   4.16737
   2.08990,   4.25152
   2.10247,   4.16069
   2.06068,   3.82000
   2.05987,   3.25634
   2.07163,   1.10683
   1.96595,  -0.05917
   1.85958,  -0.57356
   1.92352,   0.57761
   1.94979,   3.11082
   2.02280,   3.18814
   2.15892,   2.32308
   2.12163,  -0.69737
   2.15172,  -1.20411
   2.12600,   0.63793
   2.27999,   1.93164
   2.26715,   3.17956
   2.42310,   3.08161
   2.39965,   2.84766
   2.37695,   2.40001
   2.33673,   2.27850
   2.24371,   2.48043
   2.26978,   2.64958
   2.18755,   2.73399
   2.16945,   2.58177
   2.05317,   2.31810
   2.04259,   1.80966
   2.03398,   1.46525
   1.92698,   1.20375
   1.96158,   1.30894
   1.89477,   1.81287
   1.99077,   2.78704
   1.98616,   2.76831
   2.01766,   1.92902
   2.07902,   1.75946
   2.11490,   2.13115
   2.20499,   4.07658
   2.27049,   5.08437
   2.37103,   6.27602
   2.38669,   6.07679
   2.45945,   5.45914
   2.51878,   3.39854
   2.44325,   2.37573
   2.43645,   1.03905
   2.35056,   1.06011
   2.27041,   2.25468
   2.26482,   2.55918
   2.19680,   2.65847
   2.20722,   1.25724
   2.11358,  -0.14438
   2.09472,  -3.19644
   1.95726,  -3.66636
   1.86721,  -2.98092
   1.89586,  -0.08878
   1.94710,   0.90252
   2.05065,   1.02905
   2.06004,   0.77637
   2.12257,   1.22566
   2.09759,   2.01325
   2.22879,   2.90952
   2.19210,   4.40417
   2.32878,   4.90212
   2.30216,   5.46280
   2.39702,   5.64147
   2.32717,   5.70962
   2.35377,   5.76098
   2.29253,   5.79091
   2.35887,   6.03360
   2.28462,   6.01560
   2.27851,   5.09151
   2.28737,   4.23846
   2.22233,   2.69429
   2.19923,   0.28633
   2.20272,   0.53109
   2.15602,   2.69502
   2.18015,   3.02403
   2.19914,   2.11320
   2.11447,  -0.81136
   2.14904,  -0.99210
   2.09961,   1.10707
   2.12034,   1.84595
   2.14493,   0.68107
   2.07293,  -0.61875
   2.09771,  -1.59274
   1.97242,  -1.19459
   2.05055,  -0.18202
   1.98581,   1.42885
   2.13049,   1.74739
   2.08981,   1.72159
   2.22725,   1.60128
   2.14599,   1.69531
   2.28690,   2.62754
   2.18764,   3.18380
   2.34103,   4.29747
   2.28075,   4.59684
   2.36510,   4.84808
   2.33912,   5.12957
   2.35932,   5.18716
   2.29086,   4.77876
   2.28556,   4.40110
   2.16752,   4.10473
   2.10286,   4.34250
   2.08661,   4.77189
   2.02443,   4.98571
   2.04155,   4.02805
   1.99392,   0.10128
   1.87799,  -1.25674
   1.74662,  -1.26744
   1.86579,   0.43079
   1.86067,  -0.07650
   1.82264,  -2.91482
   1.88244,  -2.89947
   1.95518,   0.26917
   2.00053,   1.05956
   2.03809,   0.96127
   2.13847,   0.11812
   2.10308,   0.32708
   2.19775,   1.48700
   2.17584,   2.10689
   2.27762,   2.74929
   2.18319,   3.71483
   2.22108,   3.80560
   2.19498,   3.52341
   2.09330,   3.26412
   2.10987,   2.94221
   2.00923,   2.11573
   1.95873,   1.78950
   1.93833,   1.82990
   1.93637,   2.25657
   1.97051,   3.34844
   2.01238,   3.51764
   2.00737,   3.33485
   2.01450,   1.81635
   2.01910,   1.24679
   2.00222,   2.22598
   2.05428,   3.59123
   2.07739,   4.75573
   2.16790,   5.26444
   2.16927,   4.45297
   2.14812,   1.62811
   2.05590,   0.69710
   2.01077,   1.39042
   2.05638,   2.28709
   1.96849,   2.81238
   2.06108,   1.92688
   2.03411,   0.54355
   2.01761,  -2.12935
   2.02126,  -2.52920
   1.90461,  -2.03834
   1.99864,  -0.58687
   1.99578,  -0.04165
   2.13820,   0.78998
   2.13853,   1.29024
   2.27629,   2.35996
   2.35500,   2.86258
   2.30728,   3.44702
   2.40309,   4.31274
   2.34308,   4.57241
   2.32999,   4.91792
   2.24276,   4.99513
   2.18215,   4.91585
   2.18265,   4.06676
   2.07661,   3.23052
   2.07317,   1.14696
   1.92581,   0.52433
   1.83133,   0.55611
   1.91459,   2.72570
   1.88610,   3.46731
   1.97476,   2.08841
   1.93679,   0.59659
   1.88646,   0.33787
   1.94883,   1.70685
   1.91784,   2.94190
   2.00990,   4.08365
   1.93572,   4.01187
   1.97065,   4.06415
   1.72758,   4.15933
   1.58530,   4.15502
   1.36294,   3.34016
   1.15037,   2.84932
   0.81633,   2.49375
   0.52160,   3.09539
   0.23326,   1.06662
  -0.12397,  -0.14204
  -0.55328,  -2.13686
  -0.83070,  -3.13702
  -1.04569,  -4.22983
  -1.24735,  -4.71393
  -1.29414,  -5.85264
  -1.32731,  -4.92821
  -1.42093,  -3.51371
  -1.54121,  -2.81240
  -1.70398,  -0.38945
  -1.85254,   0.71206
  -1.88552,   1.94753
  -1.96847,   3.40153
  -2.17049,   2.70420
  -2.42872,   0.33100
  -2.57112,  -0.55926
  -2.69346,  -0.47495
  -2.91367,  -0.97373
  -3.28374,  -1.59378
  -3.55224,  -4.03104
  -3.70563,  -4.75678
  -3.84787,  -7.03561
  -3.92461,  -7.95874
  -3.92539,  -8.53754
  -3.88026,  -9.21569
  -3.89673,  -8.51649
  -4.08068,  -6.67852
  -4.17412,  -4.92934
  -4.16523,  -1.64945
  -4.20978,  -1.40912
  -4.41118,  -1.09476
  -4.81149,  -2.37009
  -4.81899,  -3.03099
  -4.95525,  -3.99541
  -5.14894,  -4.98917
  -5.45588,  -6.01075
  -5.63858,  -7.69573
