 499.53177, 500.46823, 499.53177, 500.46823, 500.00000,  -0.04682,   0.00000
 506.62997, 493.37003, 506.62997, 493.37003, 500.00000,  -0.06942,   0.00000
 463.65018, 536.34985, 463.65018, 536.34985, 500.00000,  -0.15598,   0.00000
 475.50363, 524.49634, 475.50363, 524.49634, 500.00000,  -0.22185,   0.00000
 468.61246, 531.38757, 468.61246, 531.38757, 500.00000,  -0.30062,   0.00000
 443.65594, 556.34406, 443.65594, 556.34406, 500.00000,  -0.41590,   0.00000
 476.87192, 523.12805, 476.87192, 523.12805, 500.00000,  -0.48175,   0.00000
 519.84131, 480.15866, 519.84131, 480.15866, 500.00000,  -0.48779,   0.00000
 465.33737, 534.66260, 465.33737, 534.66260, 500.00000,  -0.56709,   0.00000
 504.52106, 495.47894, 504.52106, 495.47894, 500.00000,  -0.58549,   0.00000
 483.58957, 516.41040, 483.58957, 516.41040, 500.00000,  -0.63396,   0.00000
 526.98663, 473.01337, 526.98663, 473.01337, 500.00000,  -0.62775,   0.00000
 519.40082, 480.59918, 519.40082, 480.59918, 500.00000,  -0.62340,   0.00000
 488.52835, 511.47165, 488.52835, 511.47165, 500.00000,  -0.65888,   0.00000
 542.30615, 457.69388, 542.30615, 457.69388, 500.00000,  -0.62168,   0.00000
 485.44235, 514.55762, 485.44235, 514.55762, 500.00000,  -0.66231,   0.00000
 513.45312, 486.54684, 513.45312, 486.54684, 500.00000,  -0.66884,   0.00000
 509.16666, 490.83334, 509.16666, 490.83334, 500.00000,  -0.67025,   0.00000
 480.61765, 519.38232, 480.61765, 519.38232, 500.00000,  -0.71753,   0.00000
 518.58856, 481.41144, 518.58856, 481.41144, 500.00000,  -0.70462,   0.00000
 477.35910, 522.64087, 477.35910, 522.64087, 500.00000,  -0.73821,   0.00000
 490.29913, 509.70087, 490.29913, 509.70087, 500.00000,  -0.75646,   0.00000
 540.05212, 459.94788, 540.05212, 459.94788, 500.00000,  -0.72501,   0.00000
 516.57166, 483.42831, 516.57166, 483.42831, 500.00000,  -0.72320,   0.00000
 506.42111, 493.57889, 506.42111, 493.57889, 500.00000,  -0.73118,   0.00000
 512.05768, 487.94232, 512.05768, 487.94232, 500.00000,  -0.74736,   0.00000
 491.07080, 508.92920, 491.07080, 508.92920, 500.00000,  -0.77085,   0.00000
 520.23120, 479.76877, 520.23120, 479.76877, 500.00000,  -0.78449,   0.00000
 507.74234, 492.25766, 507.74234, 492.25766, 500.00000,  -0.78216,   0.00000
 505.86615, 494.13385, 505.86615, 494.13385, 500.00000,  -0.81719,   0.00000
 549.30719, 450.69281, 549.30719, 450.69281, 500.00000,  -0.74555,   0.00000
 567.12994, 432.87006, 567.12994, 432.87006, 500.00000,  -0.70278,   0.00000
 530.08264, 469.91739, 530.08264, 469.91739, 500.00000,  -0.68437,   0.00000
 527.40607, 472.59393, 527.40607, 472.59393, 500.00000,  -0.67736,   0.00000
 546.31763, 453.68240, 546.31763, 453.68240, 500.00000,  -0.61726,   0.00000
 561.31738, 438.68262, 561.31738, 438.68262, 500.00000,  -0.61265,   0.00000
 530.76868, 469.23135, 530.76868, 469.23135, 500.00000,  -0.73783,   0.00000
