 355.95703, 644.04297, 355.95703, 644.04297, 500.00000,  -7.69539,   0.00000
 406.61621, 593.38379, 406.61621, 593.38379, 500.00000,  -7.60302,   0.00000
 440.79590, 559.20410, 440.79590, 559.20410, 500.00000,  -7.48394,   0.00000
 463.37891, 536.62109, 463.37891, 536.62109, 500.00000,  -7.35170,   0.00000
 432.86133, 567.13867, 432.86133, 567.13867, 500.00000,  -7.24719,   0.00000
 517.08984, 482.91016, 517.08984, 482.91016, 500.00000,  -7.08908,   0.00000
 532.95898, 467.04102, 532.95898, 467.04102, 500.00000,  -6.92926,   0.00000
 468.26172, 531.73828, 468.26172, 531.73828, 500.00000,  -6.81926,   0.00000
 572.02148, 427.97852, 572.02148, 427.97852, 500.00000,  -6.64037,   0.00000
 602.53906, 397.46094, 602.53906, 397.46094, 500.00000,  -6.44438,   0.00000
 515.86914, 484.13086, 515.86914, 484.13086, 500.00000,  -6.31251,   0.00000
 559.81445, 440.18555, 559.81445, 440.18555, 500.00000,  -6.15262,   0.00000
 623.29102, 376.70898, 623.29102, 376.70898, 500.00000,  -5.95354,   0.00000
 630.00488, 369.99512, 630.00488, 369.99512, 500.00000,  -5.75275,   0.00000
 575.07324, 424.92676, 575.07324, 424.92676, 500.00000,  -5.59382,   0.00000
 509.76562, 490.23438, 509.76562, 490.23438, 500.00000,  -5.48406,   0.00000
 583.61816, 416.38184, 583.61816, 416.38184, 500.00000,  -5.32297,   0.00000
 567.74902, 432.25098, 567.74902, 432.25098, 500.00000,  -5.17535,   0.00000
 544.55566, 455.44434, 544.55566, 455.44434, 500.00000,  -5.04165,   0.00000
 445.06836, 554.93164, 445.06836, 554.93164, 500.00000,  -4.97924,   0.00000
 493.89648, 506.10352, 493.89648, 506.10352, 500.00000,  -4.88059,   0.00000
 485.96191, 514.03809, 485.96191, 514.03809, 500.00000,  -4.78960,   0.00000
 390.13672, 609.86328, 390.13672, 609.86328, 500.00000,  -4.77080,   0.00000
 428.58887, 571.41113, 428.58887, 571.41113, 500.00000,  -4.72611,   0.00000
 424.31641, 575.68359, 424.31641, 575.68359, 500.00000,  -4.68151,   0.00000
 474.97559, 525.02441, 474.97559, 525.02441, 500.00000,  -4.59652,   0.00000
 432.25098, 567.74902, 432.25098, 567.74902, 500.00000,  -4.53797,   0.00000
 488.40332, 511.59668, 488.40332, 511.59668, 500.00000,  -4.44925,   0.00000
 388.30566, 611.69434, 388.30566, 611.69434, 500.00000,  -4.43969,   0.00000
 491.45508, 508.54492, 491.45508, 508.54492, 500.00000,  -4.36853,   0.00000
 547.60742, 452.39258, 547.60742, 452.39258, 500.00000,  -4.25302,   0.00000
 477.41699, 522.58301, 477.41699, 522.58301, 500.00000,  -4.16889,   0.00000
 470.70312, 529.29688, 470.70312, 529.29688, 500.00000,  -4.08150,   0.00000
 459.71680, 540.28320, 459.71680, 540.28320, 500.00000,  -4.01817,   0.00000
 677.61230, 322.38770, 677.61230, 322.38770, 500.00000,  -3.81989,   0.00000
 800.90332, 199.09668, 800.90332, 199.09668, 500.00000,  -3.53788,   0.00000
 897.33887, 102.66113, 897.33887, 102.66113, 500.00000,  -3.19403,   0.00000
 587.89062, 412.10938, 587.89062, 412.10938, 500.00000,  -3.07472,   0.00000
 463.98926, 536.01074, 463.98926, 536.01074, 500.00000,  -3.02423,   0.00000
 388.30566, 611.69434, 388.30566, 611.69434, 500.00000,  -3.00867,   0.00000
 378.54004, 621.45996, 378.54004, 621.45996, 500.00000,  -3.02626,   0.00000
 484.13086, 515.86914, 484.13086, 515.86914, 500.00000,  -2.99089,   0.00000
 751.46484, 248.53516, 751.46484, 248.53516, 500.00000,  -2.77709,   0.00000
 576.29395, 423.70605, 576.29395, 423.70605, 500.00000,  -2.66626,   0.00000
 623.29102, 376.70898, 623.29102, 376.70898, 500.00000,  -2.51828,   0.00000
 745.36133, 254.63867, 745.36133, 254.63867, 500.00000,  -2.29578,   0.00000
 510.37598, 489.62402, 510.37598, 489.62402, 500.00000,  -2.25250,   0.00000
 445.06836, 554.93164, 445.06836, 554.93164, 500.00000,  -2.27246,   0.00000
 523.19336, 476.80664, 523.19336, 476.80664, 500.00000,  -2.22571,   0.00000
 429.80957, 570.19043, 429.80957, 570.19043, 500.00000,  -2.19121,   0.00000
 340.69824, 659.30176, 340.69824, 659.30176, 500.00000,  -2.20132,   0.00000
 537.23145, 462.76855, 537.23145, 462.76855, 500.00000,  -2.07205,   0.00000
 300.41504, 699.58496, 300.41504, 699.58496, 500.00000,  -2.14228,   0.00000
 440.79590, 559.20410, 440.79590, 559.20410, 500.00000,  -2.12804,   0.00000
 391.35742, 608.64258, 391.35742, 608.64258, 500.00000,  -2.15512,   0.00000
 363.89160, 636.10840, 363.89160, 636.10840, 500.00000,  -2.19503,   0.00000
 447.50977, 552.49023, 447.50977, 552.49023, 500.00000,  -2.15574,   0.00000
 603.14941, 396.85059, 603.14941, 396.85059, 500.00000,  -2.01042,   0.00000
 402.34375, 597.65625, 402.34375, 597.65625, 500.00000,  -2.03285,   0.00000
 485.96191, 514.03809, 485.96191, 514.03809, 500.00000,  -2.00576,   0.00000
 580.56641, 419.43359, 580.56641, 419.43359, 500.00000,  -1.91511,   0.00000
 705.07812, 294.92188, 705.07812, 294.92188, 500.00000,  -1.71413,   0.00000
 471.92383, 528.07617, 471.92383, 528.07617, 500.00000,  -1.67447,   0.00000
 498.77930, 501.22070, 498.77930, 501.22070, 500.00000,  -1.62327,   0.00000
 607.42188, 392.57812, 607.42188, 392.57812, 500.00000,  -1.50541,   0.00000
 609.25293, 390.74707, 609.25293, 390.74707, 500.00000,  -1.39384,   0.00000
 603.75977, 396.24023, 603.75977, 396.24023, 500.00000,  -1.28944,   0.00000
 537.23145, 462.76855, 537.23145, 462.76855, 500.00000,  -1.23624,   0.00000
 576.90430, 423.09570, 576.90430, 423.09570, 500.00000,  -1.15185,   0.00000
 575.07324, 424.92676, 575.07324, 424.92676, 500.00000,  -1.06609,   0.00000
 481.07910, 518.92090, 481.07910, 518.92090, 500.00000,  -1.04756,   0.00000
 661.74316, 338.25684, 661.74316, 338.25684, 500.00000,  -0.90649,   0.00000
 382.20215, 617.79785, 382.20215, 617.79785, 500.00000,  -0.96245,   0.00000
 478.63770, 521.36230, 478.63770, 521.36230, 500.00000,  -0.94639,   0.00000
 448.12012, 551.87988, 448.12012, 551.87988, 500.00000,  -0.94371,   0.00000
 438.96484, 561.03516, 438.96484, 561.03516, 500.00000,  -0.94726,   0.00000
 365.72266, 634.27734, 365.72266, 634.27734, 500.00000,  -1.00260,   0.00000
 399.29199, 600.70801, 399.29199, 600.70801, 500.00000,  -1.03911,   0.00000
 484.13086, 515.86914, 484.13086, 515.86914, 500.00000,  -1.01104,   0.00000
 442.01660, 557.98340, 442.01660, 557.98340, 500.00000,  -0.99684,   0.00000
